Image_Path,x1,y1,x2,y2,class
Data\Train\Images\1983_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\1983_1.jpg,0.292,0.284,0.644,0.732,1
Data\Train\Images\1984_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\1985_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\1986_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\1987_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\1987_1.jpg,0.34,0.272,0.712,0.732,1
Data\Train\Images\1988_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\1989_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\198_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\1990_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\1990_1.jpg,0.3,0.26,0.684,0.732,1
Data\Train\Images\1991_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\1992_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\1992_1.jpg,0.308,0.268,0.692,0.736,1
Data\Train\Images\1993_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\1993_1.jpg,0.332,0.272,0.696,0.736,1
Data\Train\Images\1994_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\1995_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\1997_1.jpg,0.284,0.288,0.628,0.724,1
Data\Train\Images\1998_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\1999_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\199_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\19_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\1_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2000_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2000_1.jpg,0.256,0.272,0.632,0.752,1
Data\Train\Images\2001_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2002_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2002_1.jpg,0.296,0.252,0.66,0.716,1
Data\Train\Images\2003_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2004_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2004_1.jpg,0.272,0.272,0.68,0.772,1
Data\Train\Images\2006_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2006_1.jpg,0.32,0.264,0.664,0.712,1
Data\Train\Images\2007_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2008_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2009_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2009_1.jpg,0.272,0.264,0.66,0.748,1
Data\Train\Images\200_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2010_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2011_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2011_1.jpg,0.284,0.272,0.664,0.74,1
Data\Train\Images\2012_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2012_1.jpg,0.312,0.28,0.684,0.732,1
Data\Train\Images\2013_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2014_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2014_1.jpg,0.304,0.264,0.7,0.744,1
Data\Train\Images\2015_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2016_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2017_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2018_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2018_1.jpg,0.316,0.276,0.68,0.728,1
Data\Train\Images\2019_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2020_1.jpg,0.268,0.272,0.656,0.74,1
Data\Train\Images\2022_1.jpg,0.156,0.236,0.668,0.908,1
Data\Train\Images\2023_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2024_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2025_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2026_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2027_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2028_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2029_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2029_1.jpg,0.332,0.228,0.752,0.792,1
Data\Train\Images\202_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2030_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2031_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2032_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2034_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2035_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2035_1.jpg,0.3,0.268,0.656,0.72,1
Data\Train\Images\2036_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2037_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2038_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2038_1.jpg,0.376,0.292,0.72,0.74,1
Data\Train\Images\2039_1.jpg,0.292,0.248,0.676,0.724,1
Data\Train\Images\2040_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2041_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2042_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2042_1.jpg,0.42,0.292,0.728,0.74,1
Data\Train\Images\2043_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2045_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2045_1.jpg,0.3,0.26,0.66,0.728,1
Data\Train\Images\2046_1.jpg,0.368,0.272,0.728,0.728,1
Data\Train\Images\2047_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2048_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2048_1.jpg,0.38,0.564,0.552,0.768,1
Data\Train\Images\2049_1.jpg,0.32,0.252,0.688,0.716,1
Data\Train\Images\204_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2050_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2050_1.jpg,0.268,0.248,0.652,0.736,1
Data\Train\Images\2051_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2051_1.jpg,0.316,0.288,0.66,0.74,1
Data\Train\Images\2052_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2052_1.jpg,0.296,0.268,0.672,0.752,1
Data\Train\Images\2054_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2055_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2055_1.jpg,0.236,0.248,0.648,0.784,1
Data\Train\Images\2056_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2056_1.jpg,0.34,0.276,0.7,0.74,1
Data\Train\Images\2057_1.jpg,0.312,0.264,0.676,0.724,1
Data\Train\Images\2058_1.jpg,0.348,0.232,0.796,0.776,1
Data\Train\Images\205_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\205_1.jpg,0.288,0.3,0.66,0.752,1
Data\Train\Images\2060_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2060_1.jpg,0.344,0.272,0.704,0.732,1
Data\Train\Images\2061_1.jpg,0.316,0.256,0.696,0.748,1
Data\Train\Images\2062_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2063_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2063_1.jpg,0.296,0.264,0.676,0.748,1
Data\Train\Images\2064_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2065_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2065_1.jpg,0.316,0.28,0.684,0.744,1
Data\Train\Images\2066_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2066_1.jpg,0.352,0.248,0.748,0.764,1
Data\Train\Images\2067_1.jpg,0.308,0.28,0.664,0.732,1
Data\Train\Images\2068_1.jpg,0.332,0.26,0.7,0.732,1
Data\Train\Images\2069_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\206_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2070_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2071_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2072_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2072_1.jpg,0.336,0.28,0.688,0.72,1
Data\Train\Images\2074_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2075_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2075_1.jpg,0.328,0.216,0.784,0.788,1
Data\Train\Images\2076_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2076_1.jpg,0.288,0.256,0.68,0.748,1
Data\Train\Images\2077_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2077_1.jpg,0.32,0.256,0.672,0.716,1
Data\Train\Images\2078_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2078_1.jpg,0.344,0.304,0.688,0.736,1
Data\Train\Images\2079_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\207_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\207_1.jpg,0.332,0.276,0.676,0.736,1
Data\Train\Images\2080_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2081_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2081_1.jpg,0.372,0.272,0.744,0.78,1
Data\Train\Images\2082_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2083_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2083_1.jpg,0.332,0.292,0.696,0.768,1
Data\Train\Images\2084_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2085_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2085_1.jpg,0.32,0.284,0.692,0.748,1
Data\Train\Images\2086_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2086_1.jpg,0.328,0.284,0.676,0.732,1
Data\Train\Images\2087_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2087_1.jpg,0.34,0.284,0.708,0.748,1
Data\Train\Images\2089_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2089_1.jpg,0.38,0.276,0.724,0.732,1
Data\Train\Images\208_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2090_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2091_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2092_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2093_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2093_1.jpg,0.292,0.272,0.688,0.744,1
Data\Train\Images\2095_1.jpg,0.308,0.272,0.664,0.732,1
Data\Train\Images\2096_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2096_1.jpg,0.26,0.236,0.648,0.732,1
Data\Train\Images\2097_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2098_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2098_1.jpg,0.296,0.276,0.64,0.728,1
Data\Train\Images\2099_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2099_1.jpg,0.352,0.284,0.704,0.744,1
Data\Train\Images\209_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\20_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\20_1.jpg,0.324,0.292,0.668,0.72,1
Data\Train\Images\2100_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2101_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2101_1.jpg,0.348,0.272,0.68,0.724,1
Data\Train\Images\2102_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2102_1.jpg,0.368,0.256,0.768,0.772,1
Data\Train\Images\2105_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2105_1.jpg,0.276,0.276,0.652,0.736,1
Data\Train\Images\2106_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2107_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2107_1.jpg,0.356,0.3,0.732,0.752,1
Data\Train\Images\2109_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\210_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\210_1.jpg,0.308,0.276,0.648,0.708,1
Data\Train\Images\2110_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2110_1.jpg,0.268,0.272,0.612,0.728,1
Data\Train\Images\2111_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2111_1.jpg,0.34,0.284,0.692,0.728,1
Data\Train\Images\2112_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2113_1.jpg,0.312,0.256,0.668,0.74,1
Data\Train\Images\2114_1.jpg,0.268,0.296,0.652,0.752,1
Data\Train\Images\2115_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2116_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2117_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2118_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2119_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\211_1.jpg,0.424,0.28,0.78,0.764,1
Data\Train\Images\2120_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2120_1.jpg,0.332,0.248,0.696,0.724,1
Data\Train\Images\2121_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2123_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2125_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2125_1.jpg,0.292,0.264,0.66,0.74,1
Data\Train\Images\2126_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2126_1.jpg,0.308,0.248,0.732,0.744,1
Data\Train\Images\2127_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2127_1.jpg,0.3,0.252,0.7,0.732,1
Data\Train\Images\2129_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\212_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2130_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2130_1.jpg,0.332,0.272,0.7,0.744,1
Data\Train\Images\2131_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2132_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2133_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2134_1.jpg,0.292,0.264,0.664,0.732,1
Data\Train\Images\2135_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2135_1.jpg,0.332,0.268,0.72,0.756,1
Data\Train\Images\2136_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2137_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2137_1.jpg,0.252,0.248,0.636,0.74,1
Data\Train\Images\2139_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\213_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\213_1.jpg,0.288,0.276,0.644,0.744,1
Data\Train\Images\2140_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2141_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2141_1.jpg,0.28,0.252,0.64,0.732,1
Data\Train\Images\2142_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2143_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2143_1.jpg,0.276,0.26,0.648,0.736,1
Data\Train\Images\2144_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2145_1.jpg,0.344,0.264,0.704,0.732,1
Data\Train\Images\2146_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2146_1.jpg,0.336,0.26,0.724,0.744,1
Data\Train\Images\2147_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2149_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2149_1.jpg,0.304,0.284,0.656,0.736,1
Data\Train\Images\214_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2150_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2150_1.jpg,0.288,0.28,0.628,0.736,1
Data\Train\Images\2151_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2153_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2153_1.jpg,0.308,0.264,0.664,0.724,1
Data\Train\Images\2154_1.jpg,0.276,0.248,0.648,0.736,1
Data\Train\Images\2155_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2156_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2157_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2157_1.jpg,0.284,0.272,0.636,0.716,1
Data\Train\Images\2158_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2159_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2159_1.jpg,0.304,0.26,0.672,0.716,1
Data\Train\Images\215_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\215_1.jpg,0.316,0.296,0.696,0.76,1
Data\Train\Images\2160_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2161_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2162_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2163_1.jpg,0.252,0.26,0.656,0.764,1
Data\Train\Images\2164_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2164_1.jpg,0.34,0.28,0.692,0.732,1
Data\Train\Images\2166_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2166_1.jpg,0.28,0.252,0.664,0.744,1
Data\Train\Images\2167_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2167_1.jpg,0.308,0.256,0.688,0.728,1
Data\Train\Images\2168_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2169_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\216_1.jpg,0.308,0.26,0.68,0.732,1
Data\Train\Images\2171_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2172_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2173_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2173_1.jpg,0.252,0.252,0.648,0.756,1
Data\Train\Images\2174_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2174_1.jpg,0.276,0.24,0.688,0.752,1
Data\Train\Images\2175_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2175_1.jpg,0.284,0.272,0.652,0.748,1
Data\Train\Images\2176_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2177_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2178_1.jpg,0.284,0.292,0.64,0.728,1
Data\Train\Images\217_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\217_1.jpg,0.288,0.296,0.652,0.736,1
Data\Train\Images\2180_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2181_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2182_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2183_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2183_1.jpg,0.388,0.256,0.756,0.756,1
Data\Train\Images\2184_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2185_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2186_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2187_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2187_1.jpg,0.316,0.256,0.688,0.732,1
Data\Train\Images\2188_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2189_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2189_1.jpg,0.24,0.264,0.584,0.708,1
Data\Train\Images\218_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2190_1.jpg,0.34,0.264,0.708,0.736,1
Data\Train\Images\2191_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2193_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2194_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2194_1.jpg,0.312,0.288,0.644,0.7,1
Data\Train\Images\2195_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2196_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2197_1.jpg,0.356,0.276,0.708,0.724,1
Data\Train\Images\2198_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2199_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\219_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\219_1.jpg,0.324,0.264,0.672,0.724,1
Data\Train\Images\21_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\21_1.jpg,0.3,0.284,0.68,0.76,1
Data\Train\Images\2200_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2203_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2203_1.jpg,0.272,0.284,0.644,0.736,1
Data\Train\Images\2204_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2205_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2206_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2207_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2208_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\220_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2210_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2210_1.jpg,0.26,0.272,0.604,0.728,1
Data\Train\Images\2211_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2211_1.jpg,0.296,0.308,0.624,0.74,1
Data\Train\Images\2212_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2213_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2214_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2215_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2215_1.jpg,0.284,0.292,0.652,0.748,1
Data\Train\Images\2216_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2216_1.jpg,0.304,0.228,0.708,0.796,1
Data\Train\Images\2217_1.jpg,0.512,0.352,0.644,0.496,1
Data\Train\Images\221_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\221_1.jpg,0.316,0.268,0.656,0.688,1
Data\Train\Images\2220_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2221_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2222_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2223_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2223_1.jpg,0.304,0.308,0.636,0.74,1
Data\Train\Images\2224_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2225_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2226_1.jpg,0.252,0.256,0.628,0.748,1
Data\Train\Images\2227_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2227_1.jpg,0.308,0.256,0.692,0.768,1
Data\Train\Images\2228_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2229_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\222_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2230_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2231_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2232_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2233_1.jpg,0.356,0.236,0.728,0.74,1
Data\Train\Images\2234_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2234_1.jpg,0.332,0.272,0.716,0.764,1
Data\Train\Images\2235_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2235_1.jpg,0.34,0.252,0.704,0.752,1
Data\Train\Images\2236_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2238_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2238_1.jpg,0.292,0.272,0.68,0.78,1
Data\Train\Images\2239_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2239_1.jpg,0.304,0.28,0.672,0.728,1
Data\Train\Images\2240_1.jpg,0.32,0.248,0.72,0.72,1
Data\Train\Images\2241_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2241_1.jpg,0.256,0.268,0.644,0.78,1
Data\Train\Images\2242_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2243_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2244_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2244_1.jpg,0.272,0.26,0.652,0.736,1
Data\Train\Images\2245_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2246_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2247_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2247_1.jpg,0.328,0.264,0.684,0.724,1
Data\Train\Images\2248_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2250_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2251_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2251_1.jpg,0.268,0.252,0.632,0.752,1
Data\Train\Images\2252_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2253_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2253_1.jpg,0.24,0.264,0.644,0.776,1
Data\Train\Images\2254_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2255_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2256_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2256_1.jpg,0.336,0.256,0.708,0.724,1
Data\Train\Images\2257_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2258_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2258_1.jpg,0.324,0.28,0.68,0.72,1
Data\Train\Images\2259_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\225_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2260_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2260_1.jpg,0.304,0.252,0.68,0.736,1
Data\Train\Images\2261_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2262_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2262_1.jpg,0.368,0.328,0.692,0.724,1
Data\Train\Images\2263_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2264_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2265_1.jpg,0.34,0.26,0.7,0.732,1
Data\Train\Images\2266_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\2266_1.jpg,0.316,0.26,0.688,0.76,1
Data\Train\Images\2267_0.jpg,0.0,0.0,0.0,0.0,0
